E/ECWA/RES/137(XII)	87472	NOT IN ODS
E/ECWA/NR/12	21294	NOT IN ODS
E/ESCWA/SDPD/2009/WG.6/L.1	679345	NOT IN ODS
E/ESCWA/SDD/2005/WG.2/CP.1	572068	IN ODS
E/ECWA/SDP/84/SEM.1/5	94909	IN ODS
E/ESCWA/C.1/21/6/Add.2	446821	IN ODS
E/ESCWA/STAT/1999/10	432787	IN ODS
E/ESCWA/TRANS/2000/WG.1/10	450768	IN ODS
E/ECWA/RES/131(XI)	70183	NOT IN ODS
E/ESCWA/SDPD/2005/3	562298	IN ODS
E/2003/41/Rev.1	497967	IN ODS
E/ESCWA/SD/2009/4	690291	NOT IN ODS
E/ESCWA/SCU/2004/WG.1/3	530939	IN ODS
E/ESCWA/RES/172(XV)	84645	NOT IN ODS
E/ESCWA/HS/2000/WG.1/3	434646	NOT IN ODS
E/ESCWA/ICTD/2013/2	803130	IN ODS
E/ESCWA/SDD/2005/WG.2/11	572066	IN ODS
E/ESCWA/SCU/2005/WG.3/CP.2	572049	IN ODS
E/ESCWA/ECW/2009/IG.1/7	678907	IN ODS
E/ESCWA/HS/2000/WG.1/8	434652	IN ODS
E/ESCWA/SDPD/2007/WG.5/2	625193	IN ODS
E/ESCWA/SDPD/2007/IG.1/6	599760	IN ODS
E/ESCWA/ID/1997/2	248225	IN ODS
E/ESCWA/ID/2001/4	458121	IN ODS
E/ESCWA/SDD/2005/WG.2/13	607433	IN ODS
E/ESCWA/POP/2001/WG.1/L.1	470269	NOT IN ODS
E/ESCWA/16/8	189175	IN ODS
E/ESCWA/TECH/1999/WG.2/12	409382	IN ODS
E/ESCWA/TECH/1999/WG.2/10	409380	IN ODS
E/ESCWA/ENR/1999/16	446390	IN ODS
E/ESCWA/C.1/18/L.1/Add.1	234865	NOT IN ODS
E/ESCWA/SED/1993/19	208690	NOT IN ODS
E/ESCWA/SDPD/2003/6	525614	IN ODS
E/ESCWA/WOM/2004/IG.1/CP.17	542179	IN ODS
E/ESCWA/STAT/2001/10/Corr.1	468380	IN ODS
E/ESCWA/SDPD/2010/IG.1/4(PartII)	697140	IN ODS
E/ESCWA/ICTD/2007/5	607436	IN ODS
E/ECWA/NR/CONF.2/13	17056	IN ODS
E/ESCWA/ID/1999/5	422083	IN ODS
E/ESCWA/STAT/2002/WG.2/5	485569	IN ODS
E/ESCWA/ENR/1999/WG.1/L.2	286354	NOT IN ODS
E/ESCWA/ECW/2007/WG.1/INF.1	599331	IN ODS
E/ESCWA/SDD/2004/3	525434	IN ODS
E/ESCWA/TRANS/2002/WG.1/6	484093	IN ODS
E/ESCWA/16/13/Rev.1	189169	IN ODS
E/ESCWA/OES/2003/CRP.12	502348	IN ODS
E/ESCWA/21/L.1/Add.1	446725	IN ODS
E/ESCWA/SDPD/2005/WG.3/CP.3	557686	IN ODS
E/ESCWA/ICTD/2005/1	553395	IN ODS
E/ESCWA/26/5(PartI)	696005	IN ODS
E/ESCWA/SCU/2007/10	619003	IN ODS
E/ESCWA/EAD/2007/WG.1/9	599441	NOT IN ODS
E/ESCWA/TCD/87/7	157385	IN ODS
E/ESCWA/ED/2001/WG.3/8	468824	IN ODS
E/ESCWA/ED/2001/7	453610	IN ODS
E/ESCWA/ICTD/2003/11/Add.13	510060	IN ODS
E/ESCWA/ECRI/2013/3	782567	IN ODS
E/ESCWA/ICTD/2003/11/Add.2	510049	IN ODS
E/ESCWA/STAT/2002/WG.2/12	485695	IN ODS
E/ESCWA/ED/2001/WG.3/7	468823	IN ODS
E/ECWA/POP/CONF.3/2/Rev.1	17764	IN ODS
E/ESCWA/DPD/86/6	135892	IN ODS
E/ESCWA/SCU/2004/IG.1/5	552376	IN ODS
E/ESCWA/C.1/19/9	234868	IN ODS
E/ESCWA/18/1	725325	IN ODS
E/ESCWA/ICTD/2007/8	612911	IN ODS
E/ESCWA/ENR/2001/WG.1/4	466247	IN ODS
E/ESCWA/TECH/2002/WG.1/42	480775	IN ODS
E/ESCWA/ED/1997/5	248106	IN ODS
E/ESCWA/SDD/2005/2	557495	IN ODS
E/ESCWA/SDPD/2011/IG.1/L.1	717573	IN ODS
E/ESCWA/SCU/2005/5	565849	IN ODS
E/ESCWA/SDD/2003/WG.2/7	504778	IN ODS
E/ESCWA/SDPD/2005/WG.1/13	562288	IN ODS
E/ESCWA/TRANS/2003/IG.1/L.1/Add.1	493429	IN ODS
E/ESCWA/ENR/1999/WG.2/15	411127	IN ODS
E/ESCWA/22/1	500269	IN ODS
E/ESCWA/ENR/2001/WG.1/CP.1	464367	IN ODS
E/ESCWA/ED/2001/WG.1/5	454165	IN ODS
E/ESCWA/C.1/15/4/Add.8	72767	IN ODS
E/ESCWA/AGR/85/IG.1/WP.3	153877	NOT IN ODS
E/ESCWA/C.1/15/9	72747	NOT IN ODS
E/ESCWA/SDD/2003/WG.2/8	504780	IN ODS
E/ESCWA/UNCTC/88/1	38800	NOT IN ODS
E/ESCWA/13/4/Add.25	189265	IN ODS
E/ESCWA/ICTD/2003/WG.1/CRP.31	491912	NOT IN ODS
E/ESCWA/SDD/2004/WG.4/10	552917	IN ODS
E/ESCWA/AGR/2001/1	446491	IN ODS
E/ESCWA/ENR/2002/WG.2/21	491625	IN ODS
E/ESCWA/STAT/2001/WG.4/7	470250	IN ODS
E/ESCWA/SCU/2005/WG.2/CP.6	575746	IN ODS
E/ESCWA/SDD/2003/WG.1/12	517129	IN ODS
E/ESCWA/STAT/2001/WG.2/3	467172	IN ODS
E/ECWA/149	36908	IN ODS
E/ESCWA/ENR/2001/WG.1/CP.2	466243	IN ODS
E/ESCWA/2010/C.4/7	680406	IN ODS
E/ESCWA/CAB/2001/8	456979	IN ODS
E/ESCWA/SDPD/2004/WG.5/5	548327	IN ODS
E/ESCWA/SDD/2007/IG.1/7	599562	IN ODS
E/ESCWA/UNCTC/88/2/Rev.1	58731	IN ODS
E/ESCWA/SDPD/2007/7	623858	IN ODS
E/ESCWA/SDD/2003/9	508199	IN ODS
E/ESCWA/SD/2010/IG.1/6	697083	IN ODS
E/ESCWA/SDD/2004/WG.4/CRP.4	538493	NOT IN ODS
E/ESCWA/SDPD/2011/5	729278	IN ODS
E/ESCWA/26/5(PartV)	696062	IN ODS
E/5658	832756	NOT IN ODS
E/ESCWA/SDD/2004/WG.4/INF.1	542314	IN ODS
E/ESCWA/OES/2009/WG.1/INF.1	679289	NOT IN ODS
E/ESCWA/SD/2010/IG.1/L.2	697092	IN ODS
E/ESCWA/SCU/2008/1	636848	IN ODS
E/ESCWA/SDD/2003/19	515324	IN ODS
E/ESCWA/ENR/1999/WG.2/24	411725	IN ODS
E/ESCWA/STAT/87/28	106565	NOT IN ODS
E/ESCWA/CSS/2009/1	690289	IN ODS
E/ESCWA/TRANS/1999/10	432786	IN ODS
E/ESCWA/16/7/Add.1	189174	IN ODS
E/ECWA/155	36911	IN ODS
E/ESCWA/STAT/2001/WG.1/5	467165	IN ODS
E/ESCWA/ID/2001/WG.2/6	454940	IN ODS
E/ESCWA/ENR/1997/10	248969	IN ODS
E/ESCWA/TECH/2002/WG.1/44	480778	IN ODS
E/ESCWA/2009/C.3/L.1	669904	IN ODS
E/ESCWA/SDPD/2005/12	566753	IN ODS
E/ESCWA/SDD/2003/WG.5/L.1/Rev.1	519439	IN ODS
E/ESCWA/ICTD/2010/WG.5/Report	717087	IN ODS
E/ESCWA/TCD/1992/7(III)	194497	IN ODS
E/ESCWA/26/6(PartI)/B	696070	IN ODS
E/ESCWA/POP/1999/1	408431	IN ODS
E/ESCWA/OES/2003/CRP.3	502202	IN ODS
E/ESCWA/SDD/2003/WG.6/INF.1	519435	NOT IN ODS
E/ESCWA/ICTD/2005/WG.2/3	572792	NOT IN ODS
E/ESCWA/EDGD/2013/1/Summary	804240	IN ODS
E/ESCWA/SD/2010/IG.1/4(PartI)/Add.1	697077	IN ODS
E/ESCWA/SCU/2005/WG.3/CP.1	572048	IN ODS
E/ESCWA/ICTD/2003/11/Add.10	510057	IN ODS
E/ESCWA/POP/2001/WG.1/8	470278	NOT IN ODS
E/ESCWA/ECW/2013/WG.1/Report	768822	IN ODS
E/ESCWA/ED/1999/WG.1/7	409145	IN ODS
E/ESCWA/ED/2001/WG.1/6	454166	IN ODS
E/ESCWA/ID/1999/WG.2/12	409951	IN ODS
E/ESCWA/STAT/89/28	97361	NOT IN ODS
E/ESCWA/SD/1992/WG.1/2	171548	IN ODS
E/ESCWA/27/5	727731	IN ODS
E/ESCWA/TRANS/2002/4	490916	IN ODS
E/ECWA/SDHS/CONF.4/3	17073	NOT IN ODS
E/ESCWA/SDPD/2005/WG.2/CP.6	557681	IN ODS
E/ESCWA/RES/175(XV)	84648	NOT IN ODS
E/ESCWA/13/4(PartIX)	189252	IN ODS
E/ESCWA/22/L.1/Add.1	500270	IN ODS
E/ESCWA/SDD/2006/WG.1/7	580277	IN ODS
E/ESCWA/TCT/85/12	245949	IN ODS
E/ESCWA/SDPD/2012/1	802475	IN ODS
E/ESCWA/SDPD/2005/WG.5/13	578612	IN ODS
E/ESCWA/ID/1992/11	212881	IN ODS
E/ECWA/TCTD/WP.2	34726	NOT IN ODS
E/ESCWA/13/6	189484	IN ODS
E/ESCWA/SDD/2004/WG.1/3	540353	IN ODS
E/ESCWA/SD/2008/IG.1/INF.2	651961	IN ODS
E/ESCWA/SCU/2005/7	565885	IN ODS
E/ESCWA/DPD/87/3/Rev.1	149187	IN ODS
E/ESCWA/SDD/2006/IG.1/4	580261	IN ODS
E/ECWA/NR/84/7	92080	NOT IN ODS
E/ESCWA/ED/1999/WG.1/9	410045	IN ODS
E/ESCWA/SDPD/2004/IG.1/3(PartI)	542626	IN ODS
E/ESCWA/SDD/2005/WG.2/CP.7	572079	IN ODS
E/ESCWA/ICTD/2003/WG.2/6	499078	IN ODS
E/ESCWA/SDPD/2011/IG.1/6(PartII)	718265	IN ODS
E/ESCWA/ED/1999/3	407749	IN ODS
E/ECWA/POP/CONF.3/WP.1	17065	IN ODS
E/ESCWA/STAT/2000/WG.1/CP.7	437466	NOT IN ODS
E/ESCWA/ENR/2001/10(PartII)	458587	IN ODS
E/ESCWA/2010/C.4/3	680387	IN ODS
E/ESCWA/C.1/20/4(PartII)	310078	IN ODS
E/ESCWA/SDD/2006/WG.1/2	580271	IN ODS
E/ESCWA/ED/2001/WG.3/4	468820	IN ODS
E/ESCWA/SDPD/2011/3	722500	IN ODS
E/ESCWA/17/4(PartI)/Add.3	188122	IN ODS
E/ESCWA/16/4/Add.10	189225	IN ODS
E/ESCWA/ENR/1999/WG.3/2	286376	NOT IN ODS
E/ESCWA/LIB/DOC/88/4	73909	IN ODS
E/ESCWA/SDPD/2005/WG.2/3	557675	IN ODS
E/ESCWA/ED/1995/9/Rev.1	217073	IN ODS
E/ECWA/NR/SEM.3/9	25471	IN ODS
E/ESCWA/ENR/2001/WG.3/11	469860	NOT IN ODS
E/ESCWA/ED/1995/5/Add.5	218298	IN ODS
E/ESCWA/ED/1995/5/Add.3	218301	IN ODS
E/ESCWA/ID/1999/WG.2/9	409947	IN ODS
E/ECWA/117/Add.1	25401	IN ODS
E/ESCWA/STAT/2000/WG.3/CP.5	450754	NOT IN ODS
E/ESCWA/C.1/18/L.1/Rev.2	234866	IN ODS
E/ESCWA/STAT/1999/WG.4/CP.1	411284	IN ODS
E/ESCWA/NR/89/14	87172	IN ODS
E/ESCWA/SDD/2003/26	525442	IN ODS
E/ESCWA/ENR/2001/WG.2/L.2	468676	IN ODS
E/ESCWA/TECH/2002/WG.1/32	480757	IN ODS
E/ECWA/NR/SEM.3/10	25472	IN ODS
E/ESCWA/SDD/2009/1	665457	IN ODS
E/ESCWA/SDD/2011/WG.5/2	718178	NOT IN ODS
E/ESCWA/SDPD/2003/WG.2/10	497284	IN ODS
E/ESCWA/ICTD/2004/WG.2/CRP.4	548384	NOT IN ODS
E/ESCWA/EDGD/2010/IG.1/L.2	694180	IN ODS
E/ESCWA/ICTD/2003/6	515167	IN ODS
E/2002/41	468386	IN ODS
E/ESCWA/SD/2001/IG.1/L.2	463196	IN ODS
E/ESCWA/GRID/2003/13	514620	IN ODS
E/ESCWA/SDPD/2005/WG.4/L.1	572329	IN ODS
E/ESCWA/EAD/2005/7	570064	NOT IN ODS
E/ESCWA/SDPD/2005/WG.1/19	562296	IN ODS
E/ESCWA/SDD/2011/WG.5/7/Report	721219	IN ODS
E/ESCWA/C.1/15/12	72752	IN ODS
E/ESCWA/17/4(PartI)/Add.6	189452	IN ODS
E/ESCWA/ENR/2001/WG.3/5	469854	NOT IN ODS
E/ESCWA/STAT/1999/WG.2/CP.9	410238	IN ODS
E/ESCWA/NR/85/WG.7/13/Rev.1	38694	NOT IN ODS
E/ESCWA/ENR/2001/4	458598	IN ODS
E/ESCWA/AGR/88/7	73862	IN ODS
E/ESCWA/RES/189(XVI)	171929	NOT IN ODS
E/ESCWA/TRANS/2001/8	458117	IN ODS
E/ESCWA/EDGD/2011/IG.2/4	720005	IN ODS
E/ESCWA/OES/2002/2	468369	IN ODS
E/ESCWA/WOM/2004/IG.1/CP.18	542180	IN ODS
E/ESCWA/ENR/1997/1/Add.2	234912	IN ODS
E/ECWA/POP/CONF.3/WP.7	95870	IN ODS
E/ESCWA/C.1/15/L.1/Add.1	72442	IN ODS
E/ECWA/28	832756	IN ODS
E/ESCWA/GRID/2002/1	490912	IN ODS
E/ESCWA/SDPD/2007/WG.1/3	599745	IN ODS
E/ECWA/POP/CONF.4/1	19977	IN ODS
E/ESCWA/C.1/21/3	446748	IN ODS
E/ESCWA/DPD/87/16	157480	IN ODS
E/ESCWA/SDD/2003/WG.6/3	519633	IN ODS
E/ESCWA/AGR/85/WG.17/3	113358	NOT IN ODS
E/ESCWA/SDD/2004/IG.1/6	553481	IN ODS
E/ESCWA/16/4/Add.7	189205	IN ODS
E/ESCWA/ICTD/2006/WG.1/3	594321	IN ODS
E/ESCWA/STAT/86/10	132501	NOT IN ODS
E/ESCWA/ICTD/2004/WG.2/CRP.3	548382	NOT IN ODS
E/ESCWA/22/4(PartV)	500275	IN ODS
E/ESCWA/TRANS/2001/IG.1/L.2	463482	IN ODS
E/ESCWA/SDPD/2005/WG.2/CP.5	557680	IN ODS
E/ESCWA/SDPD/2007/IG.1/5(PartI)	599757	IN ODS
E/ESCWA/S-4/2	484890	IN ODS
E/ESCWA/SD/1999/2	286193	IN ODS
E/ESCWA/GRID/2005/11	568077	IN ODS
E/ECWA/119	25405	IN ODS
E/ESCWA/GRID/2004/WG.2/INF.1	549007	IN ODS
E/ESCWA/ED/2000/5	440059	IN ODS
E/ESCWA/STAT/2002/IG.1/7	484928	IN ODS
E/ESCWA/RES/213(XIX)	241952	NOT IN ODS
E/ESCWA/DPD/86/7	135640	IN ODS
E/ESCWA/14/8/Corr.1	189274	NOT IN ODS
E/ESCWA/GRID/2005/7	568075	IN ODS
E/ESCWA/ICTD/2003/WG.1/CRP.29	491910	NOT IN ODS
E/ESCWA/SDD/2004/WG.4/18	552924	IN ODS
E/ESCWA/ED/1995/5/Add.4	218297	IN ODS
E/ESCWA/SDPD/2005/14	617080	IN ODS
E/ESCWA/13/4(PartVIII)	189251	IN ODS
E/ESCWA/SDPD/2004/WG.3/3	530944	NOT IN ODS
E/ESCWA/ICTD/2003/WG.1/CRP.10	491887	NOT IN ODS
E/ESCWA/LIB/DOC/6	82922	IN ODS
E/ESCWA/C.1/19/10	234870	IN ODS
E/ESCWA/NR/1993/21	180850	IN ODS
E/ECWA/SDP/84/WG.4/4/Rev.1	94846	IN ODS
E/1995/84	209064	NOT IN ODS
E/ESCWA/GRID/2004/2	530735	IN ODS
E/ESCWA/ENR/2000/WG.2/7	447617	IN ODS
E/ESCWA/ICTD/2004/5	549002	IN ODS
E/ECWA/80/Add.1	17038	IN ODS
E/ESCWA/TECH/2002/WG.1/19	480731	IN ODS
E/ESCWA/ENR/1999/WG.2/CP.9	410556	IN ODS
E/ESCWA/EDGD/2010/IG.1/L.1	694179	IN ODS
E/ESCWA/ICTD/2005/3	562301	IN ODS
E/ESCWA/2002/3	477798	IN ODS
E/ESCWA/ENR/2001/11	458481	IN ODS
E/ESCWA/AGREB/XIV	173352	IN ODS
E/ESCWA/OES/2003/CRP.7/Palestine	502994	IN ODS
E/ESCWA/18/L.1/Add.1	728135	IN ODS
E/ESCWA/SDD/2004/WG.1/10	540350	IN ODS
E/ESCWA/STAT/2001/9	459058	NOT IN ODS
E/ESCWA/STAT/1997/3	248227	IN ODS
E/ESCWA/TRANS/1999/WG.1/8	405874	IN ODS
E/ESCWA/C.1/15/4/Add.5	72761	IN ODS
E/ESCWA/C.1/14/5/Add.10	189288	IN ODS
E/ESCWA/TRANS/1999/WG.2/15	405964	IN ODS
E/ESCWA/SDPD/2005/WG.5/10	578609	IN ODS
E/ESCWA/WOM/2004/IG.1/CP.11	542191	IN ODS
E/ESCWA/SDD/2012/1	732318	IN ODS
E/ESCWA/13/4(PartXVI)	189259	IN ODS
E/ESCWA/ICTD/2004/WG.2/CRP.30	548985	NOT IN ODS
E/ESCWA/2011/C.5/4	716854	IN ODS
E/ESCWA/SDD/2003/22	515334	NOT IN ODS
E/ECWA/SDP/84/SEM.1/1	94869	IN ODS
E/ESCWA/SD/2001/WG.1/3	463185	IN ODS
E/ESCWA/TECH/2002/WG.1/37	480769	IN ODS
E/ESCWA/C.1/14/L.1/Rev.2/Add.1	189292	IN ODS
E/ESCWA/22/6	500277	IN ODS
E/ESCWA/EDGD/2011/WG.4/Report	738097	IN ODS
E/1986/35	119106	NOT IN ODS
E/ESCWA/SDD/2005/WG.1/6	572299	IN ODS
E/ECWA/AGR/WG.12/12	25432	IN ODS
E/ESCWA/TECH/2002/WG.1/21	480737	IN ODS
E/1983/45	204828	IN ODS
E/ESCWA/AGR/1997/3	248105	IN ODS
E/ESCWA/ENR/1999/WG.2/23	411740	IN ODS
E/ESCWA/16/4	189213	IN ODS
E/ESCWA/SDD/2003/WG.6/L.1	519441	IN ODS
E/ESCWA/SDPD/2004/IG.2/3(PartII)	542334	IN ODS
E/ESCWA/SDPD/2004/IG.2/4(PartI)/Add.2	542488	IN ODS
E/ESCWA/OES/2003/CRP.14/Palestine	503001	IN ODS
E/ESCWA/ENR/1999/15	406345	IN ODS
E/ECWA/116/Corr.1	25400	NOT IN ODS
E/ESCWA/ID/1999/WG.2/13	409998	IN ODS
E/ESCWA/GRID/2007/IG.2/L.2	606973	IN ODS
E/ESCWA/ENR/1999/WG.1/4	286022	NOT IN ODS
E/ESCWA/AGR/2001/WG.1/CP.1	466447	IN ODS
E/ESCWA/WOM/2003/IG.1/L.1/Add.1	525459	IN ODS
E/ESCWA/ED/2001/WG.1/7	454167	IN ODS
E/ESCWA/SDPD/2005/WG.3/2	562266	IN ODS
E/ESCWA/ENR/2001/WG.2/21	468715	IN ODS
E/ESCWA/C.1/14/9/Rev.1	189447	IN ODS
E/ESCWA/C.1/14/1	189333	IN ODS
E/ESCWA/ENR/1992/7	173832	IN ODS
E/ESCWA/SDD/2003/15	509266	IN ODS
E/ESCWA/SDPD/2003/WG.2/6	497071	IN ODS
E/ESCWA/SDPD/2003/WG.5/L.1	507498	IN ODS
E/ESCWA/SDD/2009/WG.2/L.2	682200	IN ODS
E/ESCWA/GRID/2008/IG.1/L.1/Add.1	651988	IN ODS
E/ESCWA/SCU/2007/WG.2/CP.7	607567	IN ODS
E/ESCWA/SDPD/2003/8	525813	IN ODS
E/ESCWA/EAD/2005/2	554887	NOT IN ODS
E/ESCWA/16/3(PartI)/Add.6	189473	IN ODS
E/ESCWA/SDD/2007/5	608739	IN ODS
E/ESCWA/SD/2001/IG.1/L.1	463194	IN ODS
E/ESCWA/TRANS/2001/IG.1/L.1	463480	IN ODS
E/ESCWA/POP/2001/WG.1/INF.1	470268	NOT IN ODS
E/ESCWA/C.1/14/5/Add.7/Rev.1	189285	IN ODS
E/ESCWA/16/4/Add.11	189226	IN ODS
E/ECWA/NR/WG.2/1	92168	NOT IN ODS
E/ESCWA/SDP/87/8/Rev.1	44209	IN ODS
E/ESCWA/SDPD/2010/WG.4/3	697149	IN ODS
E/ESCWA/SDD/2004/WG.1/13	540359	NOT IN ODS
E/ESCWA/ENR/1999/WG.2/CP.1	410542	NOT IN ODS
E/ESCWA/GRID/2005/WG.1/4	572797	IN ODS
E/ESCWA/OES/2009/WG.1/WP.4	679294	IN ODS
E/ESCWA/ENR/2001/13	469838	IN ODS
E/ESCWA/HS/2000/3	434636	IN ODS
E/ESCWA/ICTD/2003/9	519626	IN ODS
E/ESCWA/ECW/2007/IG.1/INF.2	599338	IN ODS
E/ESCWA/17/11	189461	IN ODS
E/ESCWA/SDPD/2009/WG.3/INF.1	679322	IN ODS
E/ESCWA/ECW/2011/WG.1/Report	716930	IN ODS
E/ESCWA/AGR/2001/4	459101	IN ODS
E/ESCWA/SDD/2006/WG.1/6	580276	IN ODS
E/ESCWA/ENR/2001/WG.3/L.1	469848	NOT IN ODS
E/ESCWA/TRANS/2001/WG.2/7	466753	IN ODS
E/ESCWA/C.1/14/5/Add.8	189286	IN ODS
E/ESCWA/SDD/2004/WG.1/4	540354	IN ODS
E/ESCWA/GRID/2005/WG.1/7	575238	IN ODS
E/ESCWA/ENR/2002/WG.1/5	489922	IN ODS
E/ESCWA/OES/2004/4	530718	IN ODS
E/ESCWA/ENR/2000/WG.2/L.1	447611	IN ODS
E/ESCWA/ENR/1996/7	230622	IN ODS
E/ECWA/147	36907	IN ODS
E/ESCWA/SDPD/2003/18	519629	IN ODS
E/ESCWA/HS/86/3	158316	IN ODS
E/ECWA/NR/85/WG.3/WP.13/Rev.2	113356	NOT IN ODS
E/ESCWA/TECH/1999/6	409561	IN ODS
E/ESCWA/SCU/2006/IG.1/12	591527	IN ODS
E/ESCWA/LIB/ACQ/87/1	142388	NOT IN ODS
E/ECWA/81	17039	IN ODS
