121785	E/ESCWA/STAT/85/25	http://digitallibrary.un.org/record/121785/files/E_ESCWA_STAT_85_25-AR.pdf
122454	E/ESCWA/AGR/85/WG.17/L.1	
122530	E/ESCWA/FAO/84/WG.1/21	
122993	E/ESCWA/UNCTC/85/6	
123307	E/ESCWA/HS/85/3	http://digitallibrary.un.org/record/123307/files/E_ESCWA_HS_85_3-AR.pdf; http://digitallibrary.un.org/record/123307/files/E_ESCWA_HS_85_3-EN.pdf
123589	E/ESCWA/ID/85/11	http://digitallibrary.un.org/record/123589/files/E_ESCWA_ID_85_11-EN.pdf
128859	E/ESCWA/AGR/85/5	http://digitallibrary.un.org/record/128859/files/E_ESCWA_AGR_85_5-EN.pdf
132501	E/ESCWA/STAT/86/10	
132502	E/ESCWA/STAT/85/WG.1/BP.11	
132537	E/ESCWA/NR/85/9	
132538	E/ESCWA/STAT/85/WG.1/BP.1	
132976	E/ESCWA/DPD/85/11	http://digitallibrary.un.org/record/132976/files/E_ESCWA_DPD_85_11-EN.pdf
133009	E/ESCWA/DPD/85/11/Supp.1	http://digitallibrary.un.org/record/133009/files/E_ESCWA_DPD_85_11_Supp.1-EN.pdf
133751	E/ESCWA/AGR/85/7	http://digitallibrary.un.org/record/133751/files/E_ESCWA_AGR_85_7-EN.pdf
133785	E/ESCWA/AGR/85/4	http://digitallibrary.un.org/record/133785/files/E_ESCWA_AGR_85_4-EN.pdf
133786	E/ESCWA/HS/85/6	http://digitallibrary.un.org/record/133786/files/E_ESCWA_HS_85_6-AR.pdf; http://digitallibrary.un.org/record/133786/files/E_ESCWA_HS_85_6-EN.pdf
134722	E/ESCWA/DPD/86/4	http://digitallibrary.un.org/record/134722/files/E_ESCWA_DPD_86_4-EN.pdf
134748	E/ESCWA/ECU/86/2	http://digitallibrary.un.org/record/134748/files/E_ESCWA_ECU_86_2-EN.pdf
135427	E/ESCWA/LIB/ACQ/86/4	
135439	E/ESCWA/LIB/ACQ/86/5	
135640	E/ESCWA/DPD/86/7	http://digitallibrary.un.org/record/135640/files/E_ESCWA_DPD_86_7-EN.pdf
135892	E/ESCWA/DPD/86/6	http://digitallibrary.un.org/record/135892/files/E_ESCWA_DPD_86_6-EN.pdf
135893	E/ESCWA/DPD/86/8	http://digitallibrary.un.org/record/135893/files/E_ESCWA_DPD_86_8-EN.pdf
137308	E/ESCWA/AGR/86/4	http://digitallibrary.un.org/record/137308/files/E_ESCWA_AGR_86_4-EN.pdf
137390	E/ESCWA/HS/86/1	http://digitallibrary.un.org/record/137390/files/E_ESCWA_HS_86_1-AR.pdf; http://digitallibrary.un.org/record/137390/files/E_ESCWA_HS_86_1-EN.pdf
138634	E/ESCWA/RES/154(XIV)	
138635	E/ESCWA/RES/155(XIV)	
138636	E/ESCWA/RES/156(XIV)	
138637	E/ESCWA/RES/157(XIV)	
138638	E/ESCWA/RES/158(XIV)	
138639	E/ESCWA/RES/159(XIV)	
138640	E/ESCWA/RES/160(XIV)	
138641	E/ESCWA/RES/161(XIV)	
138642	E/ESCWA/RES/162(XIV)	
140240	E/ESCWA/STAT/87/30	
140241	E/ESCWA/STAT/89/25	http://digitallibrary.un.org/record/140241/files/E_ESCWA_STAT_89_25-AR.pdf
142346	E/ESCWA/DPD/86/5	http://digitallibrary.un.org/record/142346/files/E_ESCWA_DPD_86_5-EN.pdf
142388	E/ESCWA/LIB/ACQ/87/1	
143864	E/ESCWA/DPD/2/Rev.1/Corr.1	
143865	E/ESCWA/DPD/87/4	http://digitallibrary.un.org/record/143865/files/E_ESCWA_DPD_87_4-AR.pdf; http://digitallibrary.un.org/record/143865/files/E_ESCWA_DPD_87_4-EN.pdf
147289	E/ESCWA/DPD/1990/4	http://digitallibrary.un.org/record/147289/files/E_ESCWA_DPD_1990_4-EN.pdf
148830	E/ESCWA/NR/86/9	http://digitallibrary.un.org/record/148830/files/E_ESCWA_NR_86_9-EN.pdf
148874	E/ESCWA/DPD/87/12	http://digitallibrary.un.org/record/148874/files/E_ESCWA_DPD_87_12-EN.pdf
149186	E/ESCWA/DPD/86/9	http://digitallibrary.un.org/record/149186/files/E_ESCWA_DPD_86_9-EN.pdf
149187	E/ESCWA/DPD/87/3/Rev.1	http://digitallibrary.un.org/record/149187/files/E_ESCWA_DPD_87_3_Rev.1-EN.pdf
149583	E/ESCWA/ID/86/22	http://digitallibrary.un.org/record/149583/files/E_ESCWA_ID_86_22-EN.pdf
149800	E/ESCWA/DPD/1992/2	http://digitallibrary.un.org/record/149800/files/E_ESCWA_DPD_1992_2-EN.pdf
150164	E/ESCWA/DPD/1991/1	http://digitallibrary.un.org/record/150164/files/E_ESCWA_DPD_1991_1-EN.pdf
152824	E/ESCWA/16/1/Rev.2	http://digitallibrary.un.org/record/152824/files/E_ESCWA_16_1_Rev.2-AR.pdf; http://digitallibrary.un.org/record/152824/files/E_ESCWA_16_1_Rev.2-EN.pdf
153876	E/ESCWA/AGR/85/IG.1/WP.2	
153877	E/ESCWA/AGR/85/IG.1/WP.3	
153878	E/ESCWA/AGR/85/IG.1/WP.4	
153880	E/ESCWA/85/IG.1/WP.1/Rev.2	
153881	E/ESCWA/STAT/87/8	
153882	E/ESCWA/SD/89/WG.1/15	
155659	E/ESCWA/ID/87/13	http://digitallibrary.un.org/record/155659/files/E_ESCWA_ID_87_13-EN.pdf
155790	E/ESCWA/NR/85/14	http://digitallibrary.un.org/record/155790/files/E_ESCWA_NR_85_14-EN.pdf
155804	E/ESCWA/LIB/ACQ/87/3	
155805	E/ESCWA/LIB/ACQ/87/4	
155806	E/ESCWA/LIB/ACQ/87/2	
156201	E/ESCWA/ID/86/23	http://digitallibrary.un.org/record/156201/files/E_ESCWA_ID_86_23-EN.pdf
156657	E/ESCWA/IND/84/10	http://digitallibrary.un.org/record/156657/files/E_ESCWA_IND_84_10-EN.pdf
156895	E/ESCWA/ID/87/14	http://digitallibrary.un.org/record/156895/files/E_ESCWA_ID_87_14-EN.pdf
157385	E/ESCWA/TCD/87/7	http://digitallibrary.un.org/record/157385/files/E_ESCWA_TCD_87_7-EN.pdf
157395	E/ESCWA/TCD/87/6	http://digitallibrary.un.org/record/157395/files/E_ESCWA_TCD_87_6-EN.pdf
157401	E/ESCWA/ID/86/21/Rev.1	http://digitallibrary.un.org/record/157401/files/E_ESCWA_ID_86_21_Rev.1-EN.pdf
157480	E/ESCWA/DPD/87/16	http://digitallibrary.un.org/record/157480/files/E_ESCWA_DPD_87_16-EN.pdf
157481	E/ESCWA/ID/86/24	http://digitallibrary.un.org/record/157481/files/E_ESCWA_ID_86_24-EN.pdf
158043	E/ESCWA/ENV/1992/1	http://digitallibrary.un.org/record/158043/files/E_ESCWA_ENV_1992_1-AR.pdf; http://digitallibrary.un.org/record/158043/files/E_ESCWA_ENV_1992_1-EN.pdf
158226	E/ESCWA/ID/87/WG.2/16	
158316	E/ESCWA/HS/86/3	http://digitallibrary.un.org/record/158316/files/E_ESCWA_HS_86_3-EN.pdf
158534	E/ESCWA/SDP/87/2	http://digitallibrary.un.org/record/158534/files/E_ESCWA_SDP_87_2-AR.pdf; http://digitallibrary.un.org/record/158534/files/E_ESCWA_SDP_87_2-EN.pdf
159508	E/ESCWA/LIB/BIB/87/6	http://digitallibrary.un.org/record/159508/files/E_ESCWA_LIB_BIB_87_6-EN.pdf
159733	E/ESCWA/DPD/1992/6	http://digitallibrary.un.org/record/159733/files/E_ESCWA_DPD_1992_6-EN.pdf
159734	E/ESCWA/DPD/1990/6	http://digitallibrary.un.org/record/159734/files/E_ESCWA_DPD_1990_6-EN.pdf
159735	E/ESCWA/DPD/1992/1	http://digitallibrary.un.org/record/159735/files/E_ESCWA_DPD_1992_1-EN.pdf
162518	E/ESCWA/NR/1993/9	http://digitallibrary.un.org/record/162518/files/E_ESCWA_NR_1993_9-EN.pdf
162520	E/ESCWA/NR/1993/13	http://digitallibrary.un.org/record/162520/files/E_ESCWA_NR_1993_13-EN.pdf
163413	E/ESCWA/ENV/1992/4	http://digitallibrary.un.org/record/163413/files/E_ESCWA_ENV_1992_4-EN.pdf
163414	E/ESCWA/ENR/1992/WG.1/10	
163415	E/ESCWA/ENR/1992/WG.1/3	
163416	E/ESCWA/ENR/1992/WG.1/5	
163417	E/ESCWA/SD/1992/WG.1/6	
163418	E/ESCWA/ENR/1992/WG.1/11	
163419	E/ESCWA/ENR/1992/WG.1/12	
163420	E/ESCWA/ENR/1992/WG.1/13	
163421	E/ESCWA/ENR/1992/WG.1/14	
163422	E/ESCWA/ENR/1992/WG.1/17	
163441	E/ESCWA/ENR/1992/WG.1/18	
163442	E/ESCWA/ENR/1992/WG.1/20	
163443	E/ESCWA/ENR/1992/WG.1/INF.4	
163444	E/ESCWA/ENR/1992/WG.1/INF.2	
163445	E/ESCWA/SD/1992/WG.1/5	
166784	E/ESCWA/POP/1992/3	http://digitallibrary.un.org/record/166784/files/E_ESCWA_POP_1992_3-EN.pdf
166789	E/ESCWA/POP/89/2	http://digitallibrary.un.org/record/166789/files/E_ESCWA_POP_89_2-AR.pdf; http://digitallibrary.un.org/record/166789/files/E_ESCWA_POP_89_2-EN.pdf
166794	E/ESCWA/POP/1993/5	http://digitallibrary.un.org/record/166794/files/E_ESCWA_POP_1993_5-EN.pdf
166799	E/ESCWA/POP/1993/6	
171271	E/ESCWA/SD/1992/WG.1/12	
171523	E/ESCWA/AGR/1993/5	http://digitallibrary.un.org/record/171523/files/E_ESCWA_AGR_1993_5-EN.pdf
171524	E/ESCWA/SD/1992/WG.1/19	
171526	E/ESCWA/SD/1992/WG.1/11	
171527	E/ESCWA/SD/1992/WG.1/10	
171543	E/ESCWA/ID/1992/15	http://digitallibrary.un.org/record/171543/files/E_ESCWA_ID_1992_15-EN.pdf
171545	E/ESCWA/SD/1992/WG.1/18	
171546	E/ESCWA/ID/1991/WG.3/1	
171547	E/ESCWA/ID/WG.1/1991/1	
171548	E/ESCWA/SD/1992/WG.1/2	
171549	E/ESCWA/ID/1991/WG.3/2	
171550	E/ESCWA/SD/1992/WG.1/8	
171551	E/ESCWA/SD/1992/WG.1/3	
